"participant","session","condition","trialType","posture","blockNum","trialNum","switchTrialType","congruentTrialType","cueType","shapeType","shapeColor","response","correctResponse","correct","reactionTime","date","utcTime","condblock","correct_bin"
25,1,9,"experiment","standing",3,14,"switch","incongruent","solid","square","blue","left","left","yes",540.388822555542,"2021-11-18 13:58:00",1637266646.92527,"standing3",1
25,1,9,"experiment","standing",3,15,"switch","congruent","dashed","square","yellow","right","right","yes",456.861972808838,"2021-11-18 13:58:00",1637266648.69765,"standing3",1
25,1,9,"experiment","standing",3,16,"switch","incongruent","solid","square","blue","left","left","yes",535.620212554932,"2021-11-18 13:58:00",1637266650.59503,"standing3",1
25,1,9,"experiment","standing",3,17,"noswitch","congruent","solid","triangle","blue","left","left","yes",313.89307975769,"2021-11-18 13:58:00",1637266652.24869,"standing3",1
25,1,9,"experiment","standing",3,18,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",359.883069992065,"2021-11-18 13:58:00",1637266653.96337,"standing3",1
25,1,9,"experiment","standing",3,19,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",376.533031463623,"2021-11-18 13:58:00",1637266655.67542,"standing3",1
25,1,9,"experiment","standing",3,20,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",380.789041519165,"2021-11-18 13:58:00",1637266657.3875,"standing3",1
25,1,9,"experiment","standing",3,21,"switch","congruent","dashed","triangle","blue","left","left","yes",333.164930343628,"2021-11-18 13:58:00",1637266659.04226,"standing3",1
25,1,9,"experiment","standing",3,22,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",325.349092483521,"2021-11-18 13:58:00",1637266660.69717,"standing3",1
25,1,9,"experiment","standing",3,23,"switch","incongruent","solid","square","blue","right","left","no",435.770034790039,"2021-11-18 13:58:00",1637266662.47042,"standing3",0
25,1,9,"experiment","standing",3,24,"noswitch","incongruent","solid","square","blue","left","left","yes",1127.73108482361,"2021-11-18 13:58:00",1637266669.95611,"standing3",1
25,1,9,"experiment","standing",3,25,"noswitch","congruent","solid","square","yellow","right","right","yes",490.074872970581,"2021-11-18 13:58:00",1637266671.79126,"standing3",1
25,1,9,"experiment","standing",3,26,"noswitch","congruent","solid","square","yellow","right","right","yes",541.104078292847,"2021-11-18 13:58:00",1637266673.68255,"standing3",1
25,1,9,"experiment","standing",3,27,"noswitch","incongruent","solid","square","blue","left","left","yes",510.901927947998,"2021-11-18 13:58:00",1637266675.51377,"standing3",1
25,1,9,"experiment","standing",3,28,"switch","congruent","dashed","square","yellow","right","right","yes",664.341926574707,"2021-11-18 13:58:00",1637266677.52745,"standing3",1
25,1,9,"experiment","standing",3,29,"noswitch","congruent","dashed","triangle","blue","left","left","yes",309.096097946167,"2021-11-18 13:58:00",1637266679.1855,"standing3",1
25,1,9,"experiment","standing",3,30,"noswitch","congruent","dashed","square","yellow","right","right","yes",505.028009414673,"2021-11-18 13:58:00",1637266681.01739,"standing3",1
25,1,9,"experiment","standing",3,31,"noswitch","incongruent","dashed","square","blue","right","right","yes",505.787134170532,"2021-11-18 13:58:00",1637266682.84949,"standing3",1
25,1,9,"experiment","standing",3,32,"noswitch","incongruent","dashed","square","blue","right","right","yes",431.733131408691,"2021-11-18 13:58:00",1637266684.62206,"standing3",1
25,1,9,"experiment","standing",3,33,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",275.185108184814,"2021-11-18 13:58:00",1637266686.21589,"standing3",1
25,1,9,"experiment","standing",3,34,"noswitch","congruent","dashed","triangle","blue","left","left","yes",435.168981552124,"2021-11-18 13:58:00",1637266687.9882,"standing3",1
25,1,9,"experiment","standing",3,35,"switch","congruent","solid","square","yellow","right","right","yes",438.724994659424,"2021-11-18 13:58:00",1637266689.76163,"standing3",1
25,1,9,"experiment","standing",3,36,"switch","incongruent","dashed","square","blue","right","right","yes",609.30609703064,"2021-11-18 13:58:00",1637266691.71251,"standing3",1
25,1,9,"experiment","standing",3,37,"noswitch","congruent","dashed","square","yellow","right","right","yes",408.598184585571,"2021-11-18 13:58:00",1637266693.48649,"standing3",1
25,1,9,"experiment","standing",3,38,"switch","congruent","solid","triangle","blue","left","left","yes",430.114030838013,"2021-11-18 13:58:00",1637266695.26164,"standing3",1
25,1,9,"experiment","standing",3,39,"noswitch","congruent","solid","square","yellow","right","right","yes",533.731937408447,"2021-11-18 13:58:00",1637266697.15413,"standing3",1
25,1,9,"experiment","standing",3,40,"switch","congruent","dashed","square","yellow","right","right","yes",467.118978500366,"2021-11-18 13:58:00",1637266698.98562,"standing3",1
25,1,9,"experiment","standing",3,41,"noswitch","congruent","dashed","triangle","blue","left","left","yes",316.92910194397,"2021-11-18 13:58:00",1637266700.6407,"standing3",1
25,1,9,"experiment","standing",3,42,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",384.306192398071,"2021-11-18 13:58:00",1637266702.35668,"standing3",1
25,1,9,"experiment","standing",3,43,"switch","incongruent","solid","triangle","yellow","right","right","yes",279.717922210693,"2021-11-18 13:58:00",1637266704.01068,"standing3",1
25,1,9,"experiment","standing",3,44,"switch","congruent","dashed","triangle","blue","left","left","yes",681.246042251587,"2021-11-18 13:58:00",1637266706.02026,"standing3",1
25,1,9,"experiment","standing",3,45,"noswitch","incongruent","dashed","square","blue","right","right","yes",461.456060409546,"2021-11-18 13:58:00",1637266707.85724,"standing3",1
25,1,9,"experiment","standing",3,46,"switch","congruent","solid","triangle","blue","left","left","yes",283.881902694702,"2021-11-18 13:58:00",1637266709.51534,"standing3",1
25,1,9,"experiment","standing",3,47,"switch","congruent","dashed","triangle","blue","left","left","yes",458.597898483276,"2021-11-18 13:58:00",1637266711.28934,"standing3",1
25,1,9,"experiment","standing",3,48,"switch","congruent","solid","square","yellow","right","right","yes",320.556879043579,"2021-11-18 13:58:00",1637266712.94399,"standing3",1
25,1,9,"experiment","standing",3,49,"switch","incongruent","dashed","square","blue","left","right","no",365.257978439331,"2021-11-18 13:58:00",1637266714.65873,"standing3",0
25,1,9,"experiment","standing",4,2,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",344.696998596191,"2021-11-18 13:58:00",1637266727.73466,"standing4",1
25,1,9,"experiment","standing",4,3,"noswitch","congruent","dashed","square","yellow","right","right","yes",343.349933624268,"2021-11-18 13:58:00",1637266729.45226,"standing4",1
25,1,9,"experiment","standing",4,4,"switch","congruent","solid","triangle","blue","left","left","yes",319.891929626465,"2021-11-18 13:58:00",1637266731.1055,"standing4",1
25,1,9,"experiment","standing",4,5,"noswitch","congruent","solid","triangle","blue","left","left","yes",422.055959701538,"2021-11-18 13:58:00",1637266732.87739,"standing4",1
25,1,9,"experiment","standing",4,6,"switch","congruent","dashed","triangle","blue","left","left","yes",351.185083389282,"2021-11-18 13:58:00",1637266734.59141,"standing4",1
25,1,9,"experiment","standing",4,7,"switch","incongruent","solid","square","blue","left","left","yes",403.470039367676,"2021-11-18 13:58:00",1637266736.36417,"standing4",1
25,1,9,"experiment","standing",4,8,"switch","incongruent","dashed","square","blue","right","right","yes",329.272985458374,"2021-11-18 13:58:00",1637266738.01764,"standing4",1
25,1,9,"experiment","standing",4,9,"switch","incongruent","solid","triangle","yellow","right","right","yes",648.702144622803,"2021-11-18 13:58:00",1637266740.02636,"standing4",1
25,1,9,"experiment","standing",4,10,"switch","incongruent","dashed","square","blue","left","right","no",333.091020584106,"2021-11-18 13:58:00",1637266741.68003,"standing4",0
25,1,9,"experiment","standing",4,11,"noswitch","incongruent","dashed","square","blue","right","right","yes",481.038093566894,"2021-11-18 13:58:00",1637266748.51861,"standing4",1
25,1,9,"experiment","standing",4,12,"noswitch","congruent","dashed","triangle","blue","left","left","yes",299.645900726318,"2021-11-18 13:58:00",1637266750.17192,"standing4",1
25,1,9,"experiment","standing",4,13,"switch","congruent","solid","triangle","blue","left","left","yes",368.381023406982,"2021-11-18 13:58:00",1637266751.88572,"standing4",1
25,1,9,"experiment","standing",4,14,"switch","incongruent","dashed","square","blue","right","right","yes",387.408971786499,"2021-11-18 13:58:00",1637266753.59968,"standing4",1
25,1,9,"experiment","standing",4,15,"noswitch","congruent","dashed","triangle","blue","left","left","yes",294.322967529297,"2021-11-18 13:58:00",1637266755.2581,"standing4",1
25,1,9,"experiment","standing",4,16,"switch","incongruent","solid","triangle","yellow","right","right","yes",483.292818069458,"2021-11-18 13:58:00",1637266757.09103,"standing4",1
25,1,9,"experiment","standing",4,17,"switch","incongruent","dashed","triangle","yellow","left","left","yes",486.493110656738,"2021-11-18 13:58:00",1637266758.92594,"standing4",1
25,1,9,"experiment","standing",4,18,"switch","congruent","solid","square","yellow","right","right","yes",442.80195236206,"2021-11-18 13:58:00",1637266760.69638,"standing4",1
25,1,9,"experiment","standing",4,19,"switch","congruent","dashed","square","yellow","right","right","yes",561.913967132568,"2021-11-18 13:58:00",1637266762.58674,"standing4",1
25,1,9,"experiment","standing",4,20,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",464.462041854858,"2021-11-18 13:58:00",1637266764.42129,"standing4",1
25,1,9,"experiment","standing",4,21,"noswitch","congruent","dashed","square","yellow","right","right","yes",361.083984375,"2021-11-18 13:58:00",1637266766.13722,"standing4",1
25,1,9,"experiment","standing",4,22,"switch","congruent","solid","triangle","blue","left","left","yes",415.576934814453,"2021-11-18 13:58:00",1637266767.91113,"standing4",1
25,1,9,"experiment","standing",4,23,"noswitch","congruent","solid","square","yellow","right","right","yes",420.897960662842,"2021-11-18 13:58:00",1637266769.68637,"standing4",1
25,1,9,"experiment","standing",4,24,"switch","incongruent","dashed","square","blue","left","right","no",705.862998962402,"2021-11-18 13:58:00",1637266771.75666,"standing4",0
25,1,9,"experiment","standing",4,25,"noswitch","congruent","dashed","square","yellow","right","right","yes",454.30588722229,"2021-11-18 13:58:00",1637266778.53091,"standing4",1
25,1,9,"experiment","standing",4,26,"switch","congruent","solid","square","yellow","right","right","yes",673.187971115112,"2021-11-18 13:58:00",1637266780.54335,"standing4",1
25,1,9,"experiment","standing",4,27,"switch","incongruent","dashed","triangle","yellow","left","left","yes",370.591878890991,"2021-11-18 13:58:00",1637266782.25856,"standing4",1
25,1,9,"experiment","standing",4,28,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",390.821933746338,"2021-11-18 13:58:00",1637266783.96991,"standing4",1
25,1,9,"experiment","standing",4,29,"noswitch","congruent","dashed","triangle","blue","left","left","yes",345.173120498657,"2021-11-18 13:58:00",1637266785.68501,"standing4",1
25,1,9,"experiment","standing",4,30,"noswitch","congruent","dashed","square","yellow","right","right","yes",597.445011138916,"2021-11-18 13:58:00",1637266787.63716,"standing4",1
25,1,9,"experiment","standing",4,31,"noswitch","congruent","dashed","triangle","blue","left","left","yes",340.351104736328,"2021-11-18 13:58:00",1637266789.29142,"standing4",1
25,1,9,"experiment","standing",4,32,"switch","congruent","solid","square","yellow","right","right","yes",491.649150848389,"2021-11-18 13:58:00",1637266791.12827,"standing4",1
25,1,9,"experiment","standing",4,33,"switch","incongruent","dashed","square","blue","right","right","yes",851.263046264648,"2021-11-18 13:58:00",1637266793.31495,"standing4",1
25,1,9,"experiment","standing",4,35,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",452.589988708496,"2021-11-18 13:58:00",1637266802.80197,"standing4",1
25,1,9,"experiment","standing",4,36,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",369.231939315796,"2021-11-18 13:58:00",1637266804.51495,"standing4",1
25,1,9,"experiment","standing",4,37,"noswitch","incongruent","solid","square","blue","left","left","yes",463.237047195435,"2021-11-18 13:58:00",1637266806.3484,"standing4",1
25,1,9,"experiment","standing",4,38,"noswitch","congruent","solid","square","yellow","right","right","yes",393.344163894653,"2021-11-18 13:58:00",1637266808.06329,"standing4",1
25,1,9,"experiment","standing",4,39,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",970.913171768188,"2021-11-18 13:58:00",1637266810.36722,"standing4",1
25,1,9,"experiment","standing",4,40,"switch","incongruent","dashed","triangle","yellow","left","left","yes",601.533889770508,"2021-11-18 13:58:00",1637266812.31908,"standing4",1
25,1,9,"experiment","standing",4,41,"switch","congruent","solid","triangle","blue","left","left","yes",1061.32793426514,"2021-11-18 13:58:00",1637266814.74375,"standing4",1
25,1,9,"experiment","standing",4,42,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",437.731981277466,"2021-11-18 13:58:00",1637266816.51586,"standing4",1
25,1,9,"experiment","standing",4,43,"noswitch","incongruent","solid","square","blue","left","left","yes",733.23392868042,"2021-11-18 13:58:00",1637266818.58574,"standing4",1
25,1,9,"experiment","standing",4,44,"switch","congruent","dashed","square","yellow","right","right","yes",461.739063262939,"2021-11-18 13:58:00",1637266820.4229,"standing4",1
25,1,9,"experiment","standing",4,45,"switch","incongruent","solid","square","blue","left","left","yes",831.915140151978,"2021-11-18 13:58:00",1637266822.61479,"standing4",1
25,1,9,"experiment","standing",4,46,"noswitch","incongruent","solid","square","blue","left","left","yes",393.546104431152,"2021-11-18 13:58:00",1637266824.32691,"standing4",1
25,1,9,"experiment","standing",4,47,"noswitch","congruent","solid","triangle","blue","left","left","yes",420.447111129761,"2021-11-18 13:58:00",1637266826.09995,"standing4",1
25,1,9,"experiment","standing",4,48,"noswitch","incongruent","solid","square","blue","left","left","yes",464.571952819824,"2021-11-18 13:58:00",1637266827.93065,"standing4",1
25,1,9,"experiment","standing",4,49,"switch","congruent","dashed","triangle","blue","left","left","yes",544.096946716309,"2021-11-18 13:58:00",1637266829.82329,"standing4",1
26,1,10,"experiment","sitting",1,2,"switch","congruent","dashed","square","blue","left","left","yes",517.699003219604,"2021-11-19 09:59:00",1637337848.01983,"sitting1",1
26,1,10,"experiment","sitting",1,3,"switch","incongruent","solid","square","yellow","right","right","yes",404.500961303711,"2021-11-19 09:59:00",1637337849.79252,"sitting1",1
26,1,10,"experiment","sitting",1,4,"switch","incongruent","dashed","triangle","blue","right","right","yes",708.783864974976,"2021-11-19 09:59:00",1637337851.86177,"sitting1",1
